"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1950Q1,1950Q2,1950Q3,1950Q4,1951Q1,1951Q2,1951Q3,1951Q4,1952Q1,1952Q2,1952Q3,1952Q4,1953Q1,1953Q2,1953Q3,1953Q4,1954Q1,1954Q2,1954Q3,1954Q4,1955Q1,1955Q2,1955Q3,1955Q4,1956Q1,1956Q2,1956Q3,1956Q4,1957Q1,1957Q2,1957Q3,1957Q4,1958Q1,1958Q2,1958Q3,1958Q4,1959Q1,1959Q2,1959Q3,1959Q4,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,
"Kosovo, Rep. of","967","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"Kosovo, Rep. of","967","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Equity and Investment Fund Shares, US Dollars","BFPLE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,
"Latvia","941","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","35000","4402000","3805000","2734000","1450000","-313000","16331000","10543000","-19974000","-659000","-4651000","-355000","-6693000","4675000","-1411000","14316000","95546000","-39400000","-20400000","30700000","21700000","-44400000","40900000","-66500000","-7100000","3945809.2307692","-2799595.16129041","6336669.23076952","19102634.9206352","-12925018.75","35773227.4193555","8902707.69230803","-37626933.3333348","16655338.7096766","-918817.4603175","-1967503.030303","-12991712.5","-1073138.0952381","1137240.3225806","-3374281.8181818","-3566957.8125","4998900","2409215.8730158","6109939.3939395","14274466.6666668","17046858.0645155","7556224.6153848","25618345.4545452","22579392.1875","26450633.846153","10065948.3870968","17840156.9230766","19330404.7619055","19658789.0625","71451351.6129022","45336364.6153836","34766587.5","-131789083.870972","-29682037.5","-136957068.181816","-134431059.375","39085809.523809","-38169283.8709672","74375836.363634","90154527.6923091","85740292.0634899","76245047.619048","30984945.4545456","101870227.272728","95759234.3749999","53245290.4761903","76285963.636362","31007557.8125","55054569.2307702","25628419.354838","13752690.7692306","72614850","-36977612.9032268","60086660.3174582","75478190.9090916","8165878.12499999","45197847.6190461","68553629.03226","79533545.4545461","-17497265.625","86713000.0000033","37579212.9032246","-17786400","-4381083.0769232","50691851.612901","-93726536.9230781","101613219.696971","118683984.375","157589944.615381","77149145.161291","138603707.692309","243718842.85714","44251714.2857148","129872461.904764","148851396.923072","198605775","140835657.142854","193276400","123425609.090906","34320293.75","273459912.5","85910206.4516124","324957148.484847","221879113.846161","287958580.952376","512483888.88887","374857918.181823","-463127931.818199","207511609.375","194831385.714289","41285384.8484846","156139368.75","197433132.307701","104513187.096778","321089346.153858","137613206.34921","229101120.63492","230417536.507945","340487090.909105","304419187.5",
"Latvia","941","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","298","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-40940000","122756000","41136000","65242000","270489677.964587","142681878.026638","-112920447.749241","-63943956.7811088","52602825.6299999","191000781.54","-100976859.17","-84558463.89","-32294133.14","-165999107.2","61781732.8","344480694.88","75495755.5","-117892475.5","286161528.92","9549141.99999997","-145537628","196990308","42976698","136127824","802707174","-41029466","837590386","210890045","191089205","985016341","-29730611","-193359137","-92995733","-103406975","44354111","-339303811","-320146325","-288900275","465654608","46757876","76782600","-243349243","438107029","386454492","-14707166","476326623","246903107","110488546","359196896.632195","239453905.568809","247381437.753068","376726044.551291","419823672.506658","954873582.846144","881614590.171725","341319529.64379","-161647226.810235","1123966478.77376","52324923.5771774","252935542.520722","1127621291.35874","1208051.02890326","-1036981912.14928","392254500.537516","-862515132.120765","-733405261.08913","840898439.934943","-524615604.790538","-1605800722.91707","936680079.920071","1100566910.07451","358630373.114037","222120992.49143","1366198664.68096","-675817390.005826","-251291659.971511","834753485.53485","-386994944.78209","182941636.40562","716524609.551368","125992737.131902","3802116.05306799","1166572569.9945","-110238911.83503","-303890373.142475","636420863.309347","-95983785.811301","-67637413.18936","-213535532.810316","-178578014.911183","-307501826.903587","785779715.621446","227863831.262606","-127603684.786284","412359702.393858","724943561.680635","-1248956.80900809","267098717.294695","401123425.870287","-397758697.274564",
"Uruguay","298","Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","576","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8580838863.1179","27003274287.8842","-5408360689.34799","5959099858.16203","-6588221431.4331","7925151231.14936","13113872955.1731","8127513005.35871","16599887828.448","22067844805.3563","30516543829.3868","36607329711.7114","-48846100303.48","3234480536.45577","1797276328.34412","21007274319.7051","-1934678679.24307","-9785124546.01721","690600164.428612","-1925986701.26436","3334931567.41567","-2161648895.39341","3964281798.29835","22890782309.6762","3849507462.34544","-13188694018.7404","-9433665482.42861","13927260441.5874","7835029423.95963","-25334311430.2449","4277667354.49413","13287012857.2317","3653285438.59984","3433286302.62354","-2912538773.33537","11495495669.6566","20550516274.9533","3728060639.89188","3366104494.1912","20471138563.0646","-8334230026.16713","16641050323.6542","27593992143.9402","28388350933.1732","-12213227028.986","31216113360.4936","6596783385.04401","7190248075.278","34072738980.7057","31067998950.4986","45435833675.6503","42939210562.5086","37102204456.2183","-29817884591.9238","55357580935.3807","-29918371006.242","-9354092722.82359","-32226437843.4765","-25124744697.2008","-1609939759.03614","12728918668.4725","23510531234.275","22180909090.909","9083245952.78891","22234599134.1087","23279051638.3969","52851112440.8422","-18002281095.2527","-19283214132.6918","27878476246.2276","-2596109136.58106","11528069676.0283","13767666702.5746","37306029305.7891","18550299590.0347","28245193974.1367","-2378579309.62013","2509471107.80037","27038116293.3171","45736003500.7335","38792966157.9297","-32884031361.6514","72932394568.5753","-52168983400.0333","4918900963.31798","15632008830.0221","22968010410.4632","42765764274.7371","16141616660.7836","-1134473098.19697","37176967737.1941","23219728292.9711","52251149977.2531","52441514621.3445","-25220367482.2107","28097117505.8789","8962796191.03861","8497163675.48533","16504217363.9051","9742628722.31187","205991821024.777","-105757895482.226","-30251436886.1404","-8683127877.6177","15082895329.6291","9385871876.32887","31259674636.4309","35646781442.6407","90042819109.5992","91626552400.3196","88344590726.9605","-14969091476.7405","-52841471956.7718","8123665148.23389","33100471733.0634","22189006321.612","32043680505.4601","16731187033.5247","19320797130.7335","82758796736.5736",
"Singapore","576","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","136","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41759999.95824","23359999.97664","27679999.97232","21439999.97856","80319999.91968","106879999.89312","82586530.6940614","136332989.208503","91179194.1008014","-78310149.4076564","90162430.0269232","117911574.900453","142609899.619492","63555382.7691614","80086353.981731","-9350667.01430001","24938814.7093567","50734925.6724223","126411802.516251","1054598.04748757","-74473200.1004596","149689009.550163","26769735.1601323","241317614.763989","33578969.3739479","-9399986.8477623","86831197.2936482","48915248.343468","44866250.9868454","509367747.566588","3058912.3867081","3302710.50034918","29007480.0623042","79198812.597781","35205104.5413436","15616115.8315819","232984948.338398","130105745.35343","125997942.890831","49472777.786804","106690375.63929","200831512.931203","82992799.3870701","348760208.962583","231684908.524099","175470566.796384","216384918.32772","774130983.633168","218727628.62796","277413535.658812","386755131.622136","78036816.6553586","486623220.717091","641631603.289088","325357554.396267","569910451.435314","407236008.405956","411239348.463666","183940664.779852","878603544.036123","252833866.874066","251178934.122238","347115983.161792","889541460.517091","308463667.401759","714737453.110594","599668475.964509","830110321.709709","619349109.25502","222353873.496803","310555114.13339","934749118.24937","1101792335.21688","1126100076.75566","513757937.271502","1950215973.70359","752976541.31793","662865794.516337","76445615.4352831","648468934.394315","1473780418.14235","1086924193.79696","3909594346.67391","975511700.228214","1784387264.57816","1414446189.71589","2338974721.2581","2074781476.50788","644187134.310966","2404519971.96916","614884257.081018","625101119.29871","3367344956.42959","2198918741.94009","1049627158.42989","611013533.999945","1083238713.99799","1960315770.61467","814517035.305623","1388748502.68015","816687821.192167","2469205518.28768","1544034580.57774","2171508086.70863","1862447666.86265","1746320537.13459","3332963369.28632","1765265732.7146","74438250.5221357","3198716442.54449","4521208329.74732","2607581431.60213","2468384104.29823","4448533603.358","3511037121.57799","2027004364.62163","1157505942.85716","-5796107095.38457","1715455066.66672","3185607835.38466","338353141.538458","-803483811.290347","3774844384.61556","3182325317.46036","11912251209.375","2766753759.67747","1144888209.23081","545590533.333355","2190615338.70956","2597496960.31757","3097833521.21208","3618691612.5","2497192347.61906","6163842548.38685","-6083830118.18179","-432790881.25","2721901050","9051424034.92036","-694089115.151527","3233815539.39397","7735339670.96746","5339732061.53859","7132879327.27266","32088881465.625","10949360110.7689","6206915424.19357","17953569349.2304","23851142088.8898","31560219960.9375","14248478022.5804","15223401706.1535","58961235184.375","-22989707119.3556","53944759837.5","27453119568.1813","9295512370.3125","23731600682.5394","-3604270948.38704","-2591711836.36355","833559895.384629","-109249726.984124","7394498868.25401","6646270800.00003","16796363072.7273","17443228535.9375","11354198428.5714","20924957284.848","2150306726.5625","5543470792.30779","2812719024.19347","685134049.230761","-2244576881.25","8018859483.87119","-3286479073.01576","15246594563.6365","296693571.875","5688080641.26965","3293316338.70977","10613751640.9092","881112304.6875","8919051428.57176","4880876593.54823","2534562000","-910170009.230795","8944907816.12864","4474030593.84621","1697275757.57577","-1456576171.875","8306480796.9229","2273695520.96776","-35238230.769231","1269221799.99998","9512889357.14297","12628607557.1431","4351577556.92293","12162891600","16039364114.2853","2684519300","13080890678.7876","5639599237.5","3321214743.75","1296362987.09677","10106401100","-9985753021.53878","14118404399.9998","12213998377.7773","35929777818.1823","-4212748890.90925","16167958581.25","7271575761.90489","15239341812.1211","8578480612.5","9603405076.92349","8848783174.19384","7749681846.15412","4374594817.46042","13444218368.254","2632574190.47629","8450669927.27307","9547012975",
"Italy","136","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro Area","163","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47801899784.572","54683670440.6765","28046694201.6675","35601279881.0313","36252645127.415","30555472157.13","38375855571.4633","12384819981.1113","48756715873.0001","36653650172.0329","22453866276.3701","56107571857.0816","31704646937.4177","35506221457.8587","35820979933.151","26499365877.875","67116739321.4289","75311499999.4648","44698526369.9392","40829253939.9375","90412504872","53633493967.9825","77875222355.6377","74648582969.0916","96268380610.5771","110011124550.218","82177601408.9689","60019078594.2656","122025418480.365","74928189405.0486","117197967280.259","143173477995.085","168640313906.641","151836643196.804","60219812278.3833","133725260564.922","198275179080.652","170759199525","-46581958431.8174","-149679758953.125","14588126974.603","31762296935.4834","34943770349.9989","-10919043452.3079","23889734603.174","14302300182.5398","48717371530.3033","-10446452239.394","33506156107.8125","27786846319.0475","-31658674909.0902","-29991049178.125","129688902761.541","-38524639974.1925","46865419407.6917","40301241750","58561973806.4532","42055437295.2366","31945813257.5761","25421739582.8125","103062049625.393","131610628088.713","110155286013.637","99385718554.6875","144781430285.72","112115371154.835","45972285750","116423996956.926","172280665693.541","155470869283.079","114390802916.668","1589286445.3125","156634821775.381","131701305704.84","143377313353.847","82591253085.7133","172925865714.288","-13876098085.7146","52852712021.5367","714524225","99066527085.7118","65882531000","200224136506.056","71206859787.5","-81001472468.75","302985472722.579","16383451054.5454","175700821501.544","126313814685.712","153108480799.994","99310235953.0316","140159665054.551","-1612982131.25","-49190133957.1437","-66405024127.2723","116787145231.25","38417912332.3093","205676508811.297","114261004376.927","54124994222.2235","150715963758.73","127958179701.592",,,
"Euro Area","163","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Official BPM6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","K","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",,,
"Euro Area","163","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11190356944.7144","526807370.64615","28097528713.6675","-9308047152.32321","61831244956.1225","26617925550.6298","28456813757.7705","49316091684.4451","131287927491.813","-8915168157.66145","57449884955.0791","64595061291.4947","-13732133914.838","76025345592.0667","45233435729.9993","112374375636.75","136746800256.048","144916168846.575","-98203084714.8783","99096258868.2656","230456313454.5","36101883027.7132","54763093510.7888","104877426377.274","253859987594.249","220389053430.682","126803551468.787","136410296205.328","256298442272.73","157981876579.307","203901308327.981","380929891934.792","469711693368.75","321494534217.641","333323489922.5","111933389686.984","434358849200.014","-162084233512.5","105091221977.271","-347578093771.875","-270430807514.282","-87343590195.16","-101744713840.906","-42919466953.8468","119654726298.41","24140452826.9843","47097117090.9093","46474555951.5152","165413133470.312","188705626633.333","153930947587.875","-234094928092.188","122151670069.233","47658608632.2567","-24967384969.2305","-129124763625","69418865080.6471","24359915831.7452","-53610702406.0611","-77990940992.1875","329159488628.56","106705094661.293","46008830486.364","-118527727148.438","274404977714.296","-202041322361.284","-72625206150","-255090752695.392","109487787503.221","199682693061.541","17145835037.879","-62639249062.5","260533446341.533","-24833207696.7744","41541175646.1541","-96943584942.856","170978790285.716","112305126323.812","61910552104.6134","-119201131612.5","223587963428.566","243447357600","137578412266.664","-384505750368.75","840198965190.625","-402885825870.965","98098484792.4237","-197900661870.776","172317306476.188","-29467220688.8878","95658318246.971","74954682831.821","374280277196.875","-57772296800.001","44514707512.1209","-372234214062.5","355886097058.477","-82534934793.5511","27231641869.2317","-81431539753.9702","271570605149.206","20348883282.5404",,,
