block,date,med_leverage,lev_qoq
ME/Africa,1994 Q3,1.1605790973778998,0.020441101674697926
ME/Africa,1994 Q4,1.1403902281463507,-0.020188869231549167
ME/Africa,1995 Q1,1.1439284392428153,0.003538211096464461
ME/Africa,1995 Q2,1.1350114252325185,-0.008917014010296542
ME/Africa,1995 Q3,1.1406284476642157,0.0056170224316970385
ME/Africa,1995 Q4,1.1352369981660904,-0.005391449498125311
ME/Africa,1996 Q1,1.141035033919685,0.005798035753594721
ME/Africa,1996 Q2,1.1297744847989055,-0.011260549120779562
ME/Africa,1996 Q3,1.1254935342178174,-0.004280950581088183
ME/Africa,1996 Q4,1.1209598997475998,-0.004533634470217485
ME/Africa,1997 Q1,1.118895435762667,-0.0020644639849327073
ME/Africa,1997 Q2,1.1133188616631144,-0.005576574099552756
ME/Africa,1997 Q3,1.1012973271876456,-0.01202153447546872
ME/Africa,1997 Q4,1.1002635036396762,-0.0010338235479694369
ME/Africa,1998 Q1,1.0948974843109784,-0.005366019328697791
ME/Africa,1998 Q2,1.0999403700046226,0.005042885693644306
ME/Africa,1998 Q3,1.0862039526631109,-0.01373641734151182
ME/Africa,1998 Q4,1.1026842380950241,0.016480285431913155
ME/Africa,1999 Q1,1.1044085887798585,0.001724350684834397
ME/Africa,1999 Q2,1.1222313123432341,0.01782272356337572
ME/Africa,1999 Q3,1.1110178999565092,-0.011213412386725075
ME/Africa,1999 Q4,1.093992156607035,-0.0170257433494741
ME/Africa,2000 Q1,1.149198221981407,0.055206065374372004
ME/Africa,2000 Q2,1.1507985020111051,0.0016002800296980313
ME/Africa,2000 Q3,1.1632723040476796,0.01247380203657461
ME/Africa,2000 Q4,1.1596499762342458,-0.003622327813433801
ME/Africa,2001 Q1,1.1697209235394954,0.010070947305249489
ME/Africa,2001 Q2,1.1712057865404666,0.001484863000971115
ME/Africa,2001 Q3,1.175667765962518,0.00446197942205151
ME/Africa,2001 Q4,1.2045622033459829,0.028894437383464866
ME/Africa,2002 Q1,1.142461700725854,-0.062100502620128895
ME/Africa,2002 Q2,1.084253751721182,-0.058207949004671966
ME/Africa,2002 Q3,1.0545111905108873,-0.02974256121029467
ME/Africa,2002 Q4,1.0557381134920247,0.0012269229811374127
ME/Africa,2003 Q1,1.11359228366666,0.0578541701746354
ME/Africa,2003 Q2,1.083824921358755,-0.029767362307905054
ME/Africa,2003 Q3,1.0856989610176637,0.0018740396589086439
ME/Africa,2003 Q4,1.0628987180891247,-0.02280024292853894
ME/Africa,2004 Q1,1.043020625213391,-0.019878092875733944
ME/Africa,2004 Q2,1.0406196167111499,-0.002401008502241009
ME/Africa,2004 Q3,1.0460836217299132,0.005464005018763374
ME/Africa,2004 Q4,1.088133306893417,0.04204968516350377
ME/Africa,2005 Q1,1.0686707028173612,-0.019462604076055656
ME/Africa,2005 Q2,1.0540863794242148,-0.01458432339314647
ME/Africa,2005 Q3,1.0780806466249828,0.02399426720076797
ME/Africa,2005 Q4,1.0679427769438898,-0.010137869681092926
ME/Africa,2006 Q1,1.0526278515645044,-0.015314925379385447
ME/Africa,2006 Q2,1.0606792243731737,0.008051372808669188
ME/Africa,2006 Q3,1.0716522796244339,0.010973055251260189
ME/Africa,2006 Q4,1.082708062180239,0.011055782555805194
ME/Africa,2007 Q1,1.228241541353674,0.145533479173435
ME/Africa,2007 Q2,1.2154228864949141,-0.01281865485875977
ME/Africa,2007 Q3,1.2234594381547441,0.008036551659829971
ME/Africa,2007 Q4,1.2090420671903386,-0.014417370964405651
ME/Africa,2008 Q1,1.1791482540420337,-0.02989381314830486
ME/Africa,2008 Q2,1.173025800898922,-0.006122453143111661
ME/Africa,2008 Q3,1.1874290117700323,0.014403210871110295
ME/Africa,2008 Q4,1.1409900193808018,-0.04643899238923055
ME/Africa,2009 Q1,1.1451826673743306,0.00419264799352892
ME/Africa,2009 Q2,1.1246888632376908,-0.020493804136639926
ME/Africa,2009 Q3,1.1197919847477391,-0.004896878489951795
ME/Africa,2009 Q4,1.1264322215244453,0.006640236776706221
ME/Africa,2010 Q1,1.1407520211192577,0.014319799594812443
ME/Africa,2010 Q2,1.1332367939646812,-0.0075152271545765315
ME/Africa,2010 Q3,1.1587377267769345,0.02550093281225352
ME/Africa,2010 Q4,1.143005017924906,-0.015732708852028487
ME/Africa,2011 Q1,1.150529286771136,0.00752426884622992
ME/Africa,2011 Q2,1.136228084812939,-0.014301201958197063
ME/Africa,2011 Q3,1.112247699687219,-0.023980385125719983
ME/Africa,2011 Q4,1.0764359520911362,-0.035811747596082744
ME/Africa,2012 Q1,1.1005214064333408,0.024085454342204438
ME/Africa,2012 Q2,1.098153009953824,-0.002368396479516699
ME/Africa,2012 Q3,1.081561909969646,-0.01659109998417807
ME/Africa,2012 Q4,1.0753361372992793,-0.006225772670366614
ME/Africa,2013 Q1,1.0773682312993338,0.0020320940000544407
ME/Africa,2013 Q2,1.065571222153197,-0.011797009146136683
ME/Africa,2013 Q3,1.0568639984427148,-0.008707223710482326
ME/Africa,2013 Q4,1.0458620046729972,-0.01100199376971761
