"date","HYG","JNK","ANGL","SJNK","SHYG","USHY","HYEM.MI","CEMB","XHY.TO","HYD","PGHY","VWEHX","VWEAX","HYT","MHCAX"
1993-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87094384431839,NA,NA,NA
1993-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893901824951172,NA,NA,NA
1993-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893718957901001,NA,NA,NA
1993-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90236622095108,NA,NA,NA
1994-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923459410667419,NA,NA,NA
1994-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913986027240753,NA,NA,NA
1994-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873588681221008,NA,NA,NA
1994-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859483242034912,NA,NA,NA
1994-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860327899456024,NA,NA,NA
1994-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867015302181244,NA,NA,NA
1994-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874857842922211,NA,NA,NA
1994-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882740259170532,NA,NA,NA
1994-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88231486082077,NA,NA,NA
1994-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883343398571014,NA,NA,NA
1994-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874285340309143,NA,NA,NA
1994-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887559354305267,NA,NA,0.679490625858307
1995-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899707794189453,NA,NA,0.692284643650055
1995-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925971865653992,NA,NA,0.710710823535919
1995-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934411466121674,NA,NA,0.720923900604248
1995-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956669092178345,NA,NA,0.739639401435852
1995-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980599224567413,NA,NA,0.753779470920563
1995-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985260605812073,NA,NA,0.761389493942261
1995-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00041377544403,NA,NA,0.77861350774765
1995-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00542855262756,NA,NA,0.781504273414612
1995-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01805913448334,NA,NA,0.791219890117645
